Date,NIFTY 50,NIFTY AUTO,NIFTY MEDIA,NIFTY METALS,NIFTY IT,NIFTY RURAL
17_07_2026_13_05,24278,27064,1508.4,12403.5,29216.2,15358.8
17_07_2026_13_10,24282.6,27058.6,1508.6,12402,29229.8,15360.8
17_07_2026_13_15,24273.6,27049,1508.25,12390.4,29237.4,15355.8
17_07_2026_13_20,24266.4,27046,1506.5,12384.2,29249.7,15353
17_07_2026_13_25,24267.3,27034.1,1506.95,12381.8,29259.1,15350.3
17_07_2026_13_30,24265.7,27048,1507.5,12374.7,29263.2,15350.7
17_07_2026_13_35,24269.5,27064.9,1509.6,12369.2,29237.3,15352
17_07_2026_13_40,24254.2,27050.6,1509.6,12351.3,29249.8,15347.4
17_07_2026_13_45,24239.9,27040.9,1508.45,12341,29260.3,15341.8
17_07_2026_13_50,24232,27025.3,1508.8,12329.6,29243.8,15335.2
17_07_2026_13_55,24250.1,27044.5,1510.25,12346.8,29274.1,15349.4
17_07_2026_14_00,24250.3,27052.2,1513.15,12343,29275.9,15347.3
17_07_2026_14_05,24252.9,27032.1,1512.05,12332.8,29267.9,15344.5
17_07_2026_14_10,24280.6,27034.4,1512.6,12360.2,29272.2,15350.8
17_07_2026_14_15,24308.4,27060.2,1515.45,12366,29264.8,15367.1
17_07_2026_14_20,24297.4,27061.2,1515.2,12364.2,29240.9,15356.9
17_07_2026_14_25,24287.4,27048.1,1516.65,12364.8,29207.5,15353.3
17_07_2026_14_30,24298,27053.5,1516.6,12373.2,29278.7,15358.8
17_07_2026_14_35,24297.9,27058.7,1516.05,12381.2,29266.2,15367
17_07_2026_14_40,24317.7,27082.2,1516.5,12402.7,29265.1,15376.5
17_07_2026_14_45,24324,27094.7,1518.05,12427.2,29304.9,15380.2
17_07_2026_14_50,24320.9,27098.1,1516.3,12402,29310.8,15383.4
17_07_2026_14_55,24311.8,27095.2,1515.95,12427.4,29295.1,15379.8
17_07_2026_15_00,24322.1,27108.3,1521.75,12439.7,29290.8,15385.2
17_07_2026_15_05,24333.6,27099.2,1522,12437.6,29269.8,15384.4
17_07_2026_15_10,24328.8,27112.2,1518.75,12436.7,29242.4,15381.3
17_07_2026_15_15,24329,27091.7,1518.2,12426,29210.8,15366.2
17_07_2026_15_20,24342.8,27102.7,1519.05,12437.3,29168.6,15369
17_07_2026_15_25,24346.7,27099.4,1518.65,12426.2,29178.6,15362.2
20_07_2026_09_15,24209.7,26977.2,1527.4,12494.6,29372.8,15369
20_07_2026_09_20,24212.7,26981.8,1527.75,12514.7,29351.2,15381.8
20_07_2026_09_25,24191.7,26942.6,1532.5,12512.5,29251.5,15375.8
20_07_2026_09_30,24180.4,26945.1,1536.3,12516.6,29221.6,15373
20_07_2026_09_35,24162.8,26931.2,1539.35,12507.8,29191.4,15380.8
20_07_2026_09_40,24171.4,26942.2,1545.65,12502.5,29299,15373.2
20_07_2026_09_45,24163.3,26983.7,1540.5,12526.8,29211.7,15380.9
20_07_2026_09_50,24178.2,26975.2,1536.25,12520.5,29249.7,15385.7
20_07_2026_09_55,24190.2,26968.4,1538.25,12531.2,29231.7,15394
20_07_2026_10_00,24194.6,26947.2,1538.2,12558,29239,15391.5
20_07_2026_10_05,24201.6,26966.3,1538,12559.5,29217.1,15394.5
20_07_2026_10_10,24209.9,26973.9,1537.35,12584,29177.2,15405.3
20_07_2026_10_15,24228.1,27021.4,1536.25,12569,29214.9,15423.3
20_07_2026_10_20,24213.8,27025.2,1536.4,12571.8,29284.6,15414
20_07_2026_10_25,24230.2,27024.3,1537.4,12570.9,29250.3,15424.8
20_07_2026_10_30,24224.2,26995.1,1539.3,12562.8,29269.6,15428
20_07_2026_10_35,24224.2,26984.7,1536.8,12557,29246.2,15421.9
20_07_2026_10_40,24218.4,26990,1534.85,12556.7,29230.1,15422
20_07_2026_10_45,24225.8,26994.7,1534.2,12570.8,29240.9,15424.7
20_07_2026_10_50,24223.2,26994.7,1534.2,12582.8,29236.2,15425.9
20_07_2026_10_55,24228.7,26996.4,1535.05,12574.4,29264.8,15436.7
20_07_2026_11_00,24222.8,26979.2,1535.55,12562,29265.8,15429.9
20_07_2026_11_05,24229.2,26978.7,1534.85,12569.4,29263.8,15429.3
20_07_2026_11_10,24214.6,26980.9,1534.6,12571.6,29252.3,15423.3
20_07_2026_11_15,24216.7,26961.2,1534.1,12582,29277.2,15417.4
20_07_2026_11_20,24211.5,26939.3,1535.6,12580.8,29257.5,15413.2
20_07_2026_11_25,24209.9,26938.3,1536.65,12585,29228,15416
20_07_2026_11_30,24207.2,26953.1,1535.85,12576.1,29229.2,15420.1
20_07_2026_11_35,24209.8,26962.2,1536.65,12571.7,29223.3,15419.8
20_07_2026_11_40,24196.2,26976.7,1535.65,12565.8,29202.8,15410.2
20_07_2026_11_45,24191.9,26947.6,1535.7,12567.4,29202.6,15407
20_07_2026_11_50,24179.5,26907.7,1534.9,12559.7,29159.9,15399.3
20_07_2026_11_55,24189.5,26907.4,1535.9,12557.5,29159.5,15399.5
20_07_2026_12_00,24177.1,26901.4,1534.8,12538,29156.1,15392
20_07_2026_12_05,24179.5,26907.7,1535.2,12543.7,29185.8,15392.8
20_07_2026_12_10,24187.7,26929.5,1537.3,12550.5,29134.2,15403
20_07_2026_12_15,24196,26933.8,1538.3,12544.5,29139.4,15406.9
20_07_2026_12_20,24179.8,26917.7,1537.5,12534.9,29136.4,15398.8
20_07_2026_12_25,24171.7,26917.9,1535.2,12534.9,29149,15396.3
20_07_2026_12_30,24175.2,26899.6,1536.9,12533.8,29134.7,15395.5
20_07_2026_12_35,24166.2,26892.8,1536.5,12527,29157.8,15394.7
20_07_2026_12_40,24157.2,26837.1,1536.55,12527.6,29172.2,15384
20_07_2026_12_45,24143.5,26809.9,1536.7,12520.8,29166.4,15376.8
20_07_2026_12_50,24164.8,26835.2,1536.9,12528.5,29165.9,15388.3
20_07_2026_12_55,24186.8,26860.7,1538.3,12541.2,29188.3,15402.8
20_07_2026_13_00,24185.2,26873.5,1540.45,12543.8,29189.5,15402.2
20_07_2026_13_05,24179.8,26840.1,1541.05,12545,29175.2,15393.8
20_07_2026_13_10,24225,26899,1541.3,12561.2,29234,15420.8
20_07_2026_13_15,24219.9,26879.9,1541.2,12556.2,29184.1,15422.2
20_07_2026_13_20,24234.7,26925.8,1541,12556.8,29197.2,15433.6
20_07_2026_13_25,24243.3,26932.9,1540.55,12553.7,29189.4,15436.4
20_07_2026_13_30,24236.4,26942.6,1541.65,12557.5,29185.7,15436.8
20_07_2026_13_35,24241.2,26959.6,1542.8,12558.7,29202.7,15439
20_07_2026_13_40,24228.8,26933.9,1541.05,12549.6,29190.7,15430.6
20_07_2026_13_45,24252.4,26951.8,1539.45,12562.2,29209.3,15449.8
20_07_2026_13_50,24240.5,26957.7,1539.2,12561,29191.3,15444.2
20_07_2026_13_55,24254.7,26971.6,1539.5,12565.3,29195.5,15453.8
20_07_2026_14_00,24262.2,26987.1,1538.95,12571,29191.9,15463.5
20_07_2026_14_05,24254.1,26987.8,1538,12559.7,29186.7,15463.5
20_07_2026_14_10,24250.9,26972.8,1535.5,12555.6,29206.8,15464.2
20_07_2026_14_15,24254.2,26984.8,1535.3,12548.4,29218.7,15466.2
20_07_2026_14_20,24253.9,26983.2,1533.65,12546.8,29194.6,15470.8
20_07_2026_14_25,24254.8,26983.2,1535.4,12552.7,29201.4,15475
20_07_2026_14_30,24242.9,26978.3,1534.25,12542.6,29214,15467.5
20_07_2026_14_35,24230.2,26944.1,1535,12542.4,29212.5,15458.4
20_07_2026_14_40,24237.1,26949.8,1534.65,12541.4,29230.3,15462.5
20_07_2026_14_45,24237.3,26976.3,1536.7,12548.8,29229.4,15464.4
20_07_2026_14_50,24243.9,27006.8,1538.25,12556.8,29226.8,15470.5
20_07_2026_14_55,24230.7,27000.3,1537.75,12545.6,29215.8,15467.7
20_07_2026_15_00,24233.4,27013.9,1537,12541.4,29174.6,15475.3
20_07_2026_15_05,24235.4,27019.6,1537.7,12541.3,29173.1,15472.4
20_07_2026_15_10,24238.2,27028.7,1537.7,12543,29156.9,15475.8
20_07_2026_15_15,24239.2,27031,1538.6,12540.8,29161.9,15480.5
20_07_2026_15_20,24245.2,27044.4,1538.3,12548.2,29181.5,15486
20_07_2026_15_25,24239.5,27041.2,1536.8,12543.7,29159.3,15481.7
21_07_2026_09_15,24255.6,27066.5,1539.55,12621.8,29177.8,15517.8
21_07_2026_09_20,24236.6,27022.7,1544.15,12593,29322.9,15500.3
21_07_2026_09_25,24247.8,27057.7,1546.7,12596.6,29388.3,15502.6
21_07_2026_09_30,24225.8,27033.8,1549.55,12588.8,29371.6,15502.2
21_07_2026_09_35,24226.1,27049.4,1550.6,12580,29292,15509.1
21_07_2026_09_40,24236.9,27056.2,1551.35,12579.2,29235.3,15515.5
21_07_2026_09_45,24222.2,27064.7,1545.85,12578.8,29121.5,15512.9
21_07_2026_09_50,24230.6,27073.3,1548.8,12584.2,29170.8,15516.2
21_07_2026_09_55,24229.4,27040.4,1546.95,12570.8,29126.2,15516.5
21_07_2026_10_00,24220.2,27025.6,1546.6,12559.2,29174.9,15513.5
21_07_2026_10_05,24226.6,27032.8,1545.3,12565.5,29183.8,15516
21_07_2026_10_10,24212.3,26988.5,1545.8,12560.8,29179.8,15504.5
21_07_2026_10_15,24207.3,26984,1544.45,12554.3,29172.8,15504.1
21_07_2026_10_20,24192.4,26976,1544.65,12565.8,29036.9,15497.7
21_07_2026_10_25,24199.6,26980.4,1544.5,12556.5,29044.1,15498.9
21_07_2026_10_30,24187.3,26941.6,1542.95,12551.8,29038.3,15490.2
21_07_2026_10_35,24176.9,26932.8,1544,12542.6,29016.1,15474.2
21_07_2026_10_40,24187.8,26951.1,1544.8,12543.7,29020.9,15485.8
21_07_2026_10_45,24176.9,26947.7,1544.5,12535.6,28982.6,15475.8
21_07_2026_10_50,24169,26925.1,1542.95,12539.5,28953.8,15471.8
21_07_2026_10_55,24185.2,26952.1,1541.45,12547,28942.9,15486.2
21_07_2026_11_00,24190.8,26943.4,1542.3,12551.8,28994.8,15484.3
21_07_2026_11_05,24181.5,26931.7,1541.85,12560,29015.7,15478.6
21_07_2026_11_10,24186.5,26937.7,1541.7,12555.3,29002.4,15475.2
21_07_2026_11_15,24184.1,26965.7,1540.95,12552.7,29015.8,15477
21_07_2026_11_20,24175.2,26972.6,1540.45,12558.2,29005.1,15469.2
21_07_2026_11_25,24173.1,27000.6,1540.65,12559.3,29023.8,15467.2
21_07_2026_11_30,24184.2,27022.3,1540.1,12563.4,29040.9,15473
21_07_2026_11_35,24172.3,27006,1540.35,12563.8,29020.9,15467.6
21_07_2026_11_40,24161.7,27000.1,1539.7,12567,29016.3,15461.3
21_07_2026_11_45,24164.4,27016.8,1540.5,12565.3,29018.6,15462.2
21_07_2026_11_50,24164.4,27022.7,1539.4,12572.5,29062,15459.7
21_07_2026_11_55,24169.3,27048.4,1542.1,12563.8,29076.1,15467.2
21_07_2026_12_00,24181.5,27085.8,1541.4,12567,29081.8,15477.4
21_07_2026_12_05,24174.8,27066.3,1540.3,12584,29064.3,15474.5
21_07_2026_12_10,24173.7,27065.1,1540.5,12581.8,29048.2,15477.3
21_07_2026_12_15,24171.9,27066.2,1540,12585.8,28991.1,15480.2
21_07_2026_12_20,24173.3,27064.6,1540.05,12610.2,28998.2,15478.8
21_07_2026_12_25,24171.9,27064.8,1541.1,12608.2,28976.1,15480.5
21_07_2026_12_30,24180.8,27074.1,1541.8,12615.8,28969.5,15483.5
21_07_2026_12_35,24179,27062.2,1541.8,12608.9,28968.6,15483.3
21_07_2026_12_40,24172.8,27073.8,1542.6,12603.2,28943.1,15481.2
21_07_2026_12_45,24174.2,27071.1,1541.55,12598.7,28958.2,15478
21_07_2026_12_50,24169.1,27058.4,1540.15,12599,28986.2,15473.3
21_07_2026_12_55,24151.1,27000.8,1539.05,12589.2,28967.9,15459
21_07_2026_13_00,24142,27005.5,1538.55,12587,28971.3,15461.6
21_07_2026_13_05,24152.4,27027.4,1538.7,12594.3,28973.8,15465
21_07_2026_13_10,24151.6,27026.1,1538.9,12604,28953.4,15467.2
21_07_2026_13_15,24153.5,27020.8,1541.15,12607.6,28938.8,15466.8
21_07_2026_13_20,24165.5,27055,1542,12623.8,28951.2,15473.8
21_07_2026_13_25,24171.8,27060,1541.8,12623.2,28947.2,15477
21_07_2026_13_30,24180.7,27085.1,1540.8,12629.2,28971.2,15487
21_07_2026_13_35,24190.1,27090.2,1541.2,12634.7,28994.2,15492.8
21_07_2026_13_40,24190.4,27087.9,1542.75,12636,28982.2,15494.9
21_07_2026_13_45,24188.2,27086.7,1543.2,12626,28987.9,15494.2
21_07_2026_13_50,24179.8,27084.6,1543.75,12629.8,28991.8,15492.7
21_07_2026_13_55,24163.2,27064.8,1541.45,12625.7,28977.7,15481
21_07_2026_14_00,24175,27063.9,1540.85,12634.3,29005.9,15491
21_07_2026_14_05,24166.8,27140.2,1539.95,12631.2,28968.9,15496.5
21_07_2026_14_10,24163.2,27136.9,1539.95,12628.7,28988.3,15496.8
21_07_2026_14_15,24178.2,27194.7,1539.95,12629.3,28987.8,15504.7
21_07_2026_14_20,24174.6,27212.5,1542.35,12615.8,29006.7,15506.5
21_07_2026_14_25,24167.9,27255.2,1542.65,12618.7,28978.1,15508.2
21_07_2026_14_30,24167.2,27239.5,1542.15,12611.2,28977.1,15505
21_07_2026_14_35,24159.6,27241.7,1541.95,12612.8,28957.6,15507.2
21_07_2026_14_40,24173,27243,1542.1,12612.8,28975.9,15511.8
21_07_2026_14_45,24184.8,27247.3,1542.6,12624.5,28975.5,15518.3
21_07_2026_14_50,24180.5,27232.4,1541.85,12620.5,28998.9,15513.4
21_07_2026_14_55,24182.1,27225.7,1540.55,12624.9,29030.7,15509.8
21_07_2026_15_00,24181.7,27236.5,1539.45,12627.7,28996.8,15516.3
21_07_2026_15_05,24185.8,27254.4,1539.65,12622.5,28982.3,15520.5
21_07_2026_15_10,24184.1,27288.6,1539.1,12620.9,28979.2,15521.8
21_07_2026_15_15,24185.8,27297.7,1538.45,12626.2,28984.6,15525.8
21_07_2026_15_20,24188.6,27311.7,1536.05,12624.3,28979.1,15533.3
21_07_2026_15_25,24193.1,27320.1,1537.2,12635.5,28956.4,15532
22_07_2026_09_15,24094.1,27478.6,1531.65,12643.3,28772.2,15522
22_07_2026_09_20,24095.3,27515.4,1529.7,12613.3,28806.3,15512.1
22_07_2026_09_25,24048.9,27404.5,1526.75,12615,28801.8,15463.7
22_07_2026_09_30,24024.2,27365.1,1525.4,12610.8,28771.2,15453.5
22_07_2026_09_35,24024.1,27384.8,1524.45,12577,28761.1,15455.8
22_07_2026_09_40,24027,27413.8,1525.15,12563.5,28783.3,15456.2
22_07_2026_09_45,24014.4,27359.4,1521.3,12571.9,28753.8,15439.8
22_07_2026_09_50,24020.4,27349.2,1525.05,12565.2,28756.9,15439.6
22_07_2026_09_55,24020.2,27332.7,1526.35,12573.8,28787.9,15439.6
22_07_2026_10_00,24025.1,27364.4,1527.05,12576.4,28762.9,15452.5
22_07_2026_10_05,24050.9,27368.7,1529.3,12594.8,28857.6,15467.7
22_07_2026_10_10,24033.4,27387.2,1526.7,12577.8,28794.8,15457.5
22_07_2026_10_15,24021.4,27372.2,1523.45,12567.5,28775.7,15456.3
22_07_2026_10_20,24001.8,27355.8,1521.2,12574.7,28699.8,15448.2
22_07_2026_10_25,24007.6,27337.2,1519.65,12576.5,28701.7,15440.8
22_07_2026_10_30,24002.1,27342.3,1520.6,12589,28641.2,15443.9
22_07_2026_10_35,23994.1,27322.9,1518.5,12584.3,28657.9,15441.4
22_07_2026_10_40,23989.2,27342.4,1518.8,12581.3,28652.1,15444.7
22_07_2026_10_45,24010.9,27375.3,1519.55,12594.2,28667.9,15459.3
22_07_2026_10_50,24017.7,27388.9,1521.85,12592.8,28693.1,15464.5
22_07_2026_10_55,24025.9,27409.2,1521.75,12596.8,28731.8,15467
22_07_2026_11_00,24018.3,27368.1,1521.65,12600.2,28686.6,15459.5
22_07_2026_11_05,24022.3,27370.1,1522.65,12603.3,28717.1,15461.5
22_07_2026_11_10,24013.7,27380.6,1522.65,12597.8,28681.2,15462.8
22_07_2026_11_15,24024.9,27398.8,1524.6,12598.1,28690.4,15472.4
22_07_2026_11_20,24037.7,27423.4,1523.9,12600.7,28758.6,15484.2
22_07_2026_11_25,24041.6,27447.5,1524.95,12594.2,28769.4,15485
22_07_2026_11_30,24047.7,27462.2,1524.6,12596.5,28782.7,15492.5
22_07_2026_11_35,24041.8,27458.7,1524.25,12586,28768.4,15488
22_07_2026_11_40,24045.7,27458.9,1523.2,12599.5,28775.2,15494.6
22_07_2026_11_45,24039.2,27449.3,1523.5,12598.7,28782.7,15484.8
22_07_2026_11_50,24030.1,27440.8,1521.6,12584.2,28754.1,15480.5
22_07_2026_11_55,24022,27449,1522.65,12582.7,28736.6,15465.8
22_07_2026_12_00,24009.2,27443.2,1520.2,12575.4,28720.4,15457.2
22_07_2026_12_05,23999.4,27432.2,1519.2,12560.5,28718.9,15445.8
22_07_2026_12_10,23996.2,27423.2,1519,12568.5,28727.5,15444.3
22_07_2026_12_15,23978.8,27386.9,1516.9,12558.3,28693.9,15439.9
22_07_2026_12_20,23988.8,27401.3,1516.15,12559.9,28649.2,15447.6
22_07_2026_12_25,23980.9,27393.4,1516.3,12556.2,28642.1,15452.8
22_07_2026_12_30,23974.9,27371.7,1515.9,12548.2,28622.8,15446.7
22_07_2026_12_35,23965.2,27340,1514.65,12549.2,28575.7,15435.3
22_07_2026_12_40,23983.2,27347.4,1514.2,12563,28547.1,15449.3
22_07_2026_12_45,24003.1,27373.8,1517.1,12577.3,28561.3,15468.8
22_07_2026_12_50,24006.7,27392.8,1516.35,12568.1,28566.8,15475
22_07_2026_12_55,24003.6,27420.2,1515.8,12565.8,28548.4,15477.4
22_07_2026_13_00,23985.1,27400.2,1515.55,12560.2,28550.7,15467
22_07_2026_13_05,23988.8,27388.5,1515.5,12553.5,28526.1,15469.3
22_07_2026_13_10,23978.8,27367.6,1515.2,12554.2,28528.9,15457.2
22_07_2026_13_15,23979.9,27344.3,1514.8,12556.7,28546.9,15450.7
22_07_2026_13_20,23978.7,27338.2,1514,12558.5,28530.9,15452.3
22_07_2026_13_25,23979.3,27344.9,1513.9,12559.8,28532.9,15449.2
22_07_2026_13_30,23994.2,27372.1,1515.2,12581.6,28541.1,15463.1
22_07_2026_13_35,23997.8,27392,1516.65,12591,28561.3,15473.5
22_07_2026_13_40,23995.3,27374.1,1515.4,12584.1,28567.1,15469.3
22_07_2026_13_45,23981.6,27354,1514.5,12575,28559.8,15460.1
22_07_2026_13_50,23977.8,27369.2,1514.3,12573.8,28557.1,15458.5
22_07_2026_13_55,23976.5,27352.9,1509.4,12577.6,28550.3,15456.9
22_07_2026_14_00,23976,27351.5,1505.85,12574.5,28554.2,15449.5
22_07_2026_14_05,23977.4,27334.8,1504.75,12571.5,28560.8,15450.2
22_07_2026_14_10,23973.3,27307.8,1505,12559,28551.9,15439.5
22_07_2026_14_15,23984.3,27316.8,1503.5,12564.2,28552.6,15449.5
22_07_2026_14_20,23981.2,27324,1502.3,12551.7,28537.8,15444.7
22_07_2026_14_25,23972.3,27291.2,1500.15,12542.9,28515,15434.7
22_07_2026_14_30,23977.8,27305.1,1498.7,12549.8,28521.4,15440.3
22_07_2026_14_35,23983.3,27304.6,1498.75,12555.8,28540.9,15443
22_07_2026_14_40,23976.3,27304.3,1497.35,12552.5,28532.8,15440.5
22_07_2026_14_45,23981.6,27300.3,1498.2,12557.3,28525.3,15438.3
22_07_2026_14_50,23987.4,27319.1,1498.1,12553.7,28538.3,15443.7
22_07_2026_14_55,23979.9,27321.8,1497.25,12549.8,28531.9,15442.2
22_07_2026_15_00,23981.7,27305.1,1496.45,12561.3,28546,15442.3
22_07_2026_15_05,23997.9,27340.4,1497.85,12570,28559,15464.8
22_07_2026_15_10,24021.2,27342.3,1497.6,12570.5,28575.9,15467.2
22_07_2026_15_15,24016.2,27337.2,1496.55,12567.2,28551.3,15467.5
22_07_2026_15_20,23999.2,27331.1,1496.95,12556.2,28546.2,15464
22_07_2026_15_25,23991.1,27328,1497.3,12551.8,28519,15458.6
23_07_2026_09_15,23915.3,27364.9,1495.45,12537,28416.8,15423.2
23_07_2026_09_20,23950.2,27403,1497.65,12603,28408.1,15444
23_07_2026_09_25,23921.6,27390.5,1498.75,12611.4,28291.9,15439.4
23_07_2026_09_30,23917.7,27373.7,1498.05,12602.5,28348.4,15423.8
23_07_2026_09_35,23916.4,27355.1,1498.35,12575,28427.2,15413.8
23_07_2026_09_40,23907.8,27321.7,1500.15,12562.8,28399.7,15402.8
23_07_2026_09_45,23917.2,27323.2,1497.9,12554,28472.3,15404.9
23_07_2026_09_50,23922.8,27351.7,1498.05,12547.5,28406,15412.5
23_07_2026_09_55,23942.9,27394.8,1500.45,12560.2,28416.4,15431.8
23_07_2026_10_00,23962.4,27435,1505.65,12576.8,28426.1,15452.5
23_07_2026_10_05,23965.6,27453.2,1504.6,12564.9,28429.8,15453.6
23_07_2026_10_10,23957.3,27510.3,1506.5,12553.3,28449.8,15447.5
23_07_2026_10_15,23955.8,27625.4,1504.1,12565.5,28440.2,15457.3
23_07_2026_10_20,23954.8,27618.9,1501.65,12546.2,28496.6,15450.4
23_07_2026_10_25,23969.7,27624.6,1502.85,12568.2,28488.2,15457.8
23_07_2026_10_30,23962.8,27642.2,1502.5,12554,28455.8,15446.2
23_07_2026_10_35,23969.8,27682.7,1502.05,12552.3,28471.1,15456.5
23_07_2026_10_40,23974.9,27685.5,1505.85,12567.8,28511.8,15464.8
23_07_2026_10_45,23979.6,27682.6,1506.65,12567.4,28559.3,15466.7
23_07_2026_10_50,23967,27685.9,1505.65,12563.1,28508.5,15461.8
23_07_2026_10_55,23977.3,27684.1,1506.9,12576,28505.8,15470.1
23_07_2026_11_00,23986.7,27718.2,1507.55,12586.6,28476.8,15479.2
23_07_2026_11_05,23986.3,27730.8,1507.65,12593.2,28493.5,15479.2
23_07_2026_11_10,23972.1,27708.2,1507.9,12575.2,28526.8,15467.3
23_07_2026_11_15,23962.1,27728.4,1508.15,12572.2,28516.4,15466.3
23_07_2026_11_20,23954.6,27693.8,1505.8,12561,28469.5,15456
23_07_2026_11_25,23945.1,27709.2,1505.9,12548.5,28355.4,15458.5
23_07_2026_11_30,23953.2,27755.2,1505.45,12552.3,28332.3,15464
23_07_2026_11_35,23944,27745.8,1506.2,12555.5,28409.8,15458.2
23_07_2026_11_40,23947.6,27747.8,1506.85,12548.2,28431.3,15461.5
23_07_2026_11_45,23945.4,27713.2,1502.5,12548.5,28479.6,15457.8
23_07_2026_11_50,23938.2,27692.8,1502.5,12543.1,28505.9,15452.4
23_07_2026_11_55,23953.5,27713,1502.75,12562,28530.4,15465.2
23_07_2026_12_00,23945.6,27696.4,1502.9,12553.8,28574.8,15458.8
23_07_2026_12_05,23959.3,27709.5,1502.85,12561.1,28643.8,15464.2
23_07_2026_12_10,23934.8,27682.6,1499.65,12540.5,28596.8,15452.5
23_07_2026_12_15,23935.8,27684.3,1499.75,12538.5,28542.5,15453.2
23_07_2026_12_20,23925.1,27666.7,1499.1,12527.7,28539.1,15448
23_07_2026_12_25,23911.8,27641.5,1498.2,12517,28496.9,15442.3
23_07_2026_12_30,23899.7,27625.1,1497,12505.4,28488.1,15435.3
23_07_2026_12_35,23886.8,27606.8,1503.3,12493.2,28468.7,15429.8
23_07_2026_12_40,23856.9,27580.9,1502.75,12473.3,28429.3,15410.9
23_07_2026_12_45,23852.2,27592.2,1503.1,12467.8,28423.6,15409.2
23_07_2026_12_50,23854.6,27580.9,1503.15,12471.5,28402.8,15406.4
23_07_2026_12_55,23852.6,27583.4,1499.95,12474.7,28403.2,15403.3
23_07_2026_13_00,23842.6,27560.1,1498.2,12457.8,28370.4,15396.5
23_07_2026_13_05,23833.1,27553.1,1500.5,12458,28380.8,15389.8
23_07_2026_13_10,23831.9,27540.1,1503,12455.7,28407.8,15384.4
23_07_2026_13_15,23831,27529.8,1511.05,12446,28424.7,15383.2
23_07_2026_13_20,23839.8,27526.1,1510.95,12452.8,28409.6,15388.4
23_07_2026_13_25,23838.1,27548.6,1508.05,12450,28415.2,15387.2
23_07_2026_13_30,23829.8,27545.7,1508.65,12444.5,28427.5,15378.7
23_07_2026_13_35,23855,27555.8,1507.6,12468.9,28462.2,15393
23_07_2026_13_40,23850.8,27542.4,1507.75,12463.3,28481.8,15391.8
23_07_2026_13_45,23863.5,27542.3,1508.35,12465,28504.6,15397.4
23_07_2026_13_50,23857.6,27540.4,1508.55,12454.8,28497.4,15393.8
23_07_2026_13_55,23861.9,27537.8,1509.3,12454.3,28527.8,15394.6
23_07_2026_14_00,23864.2,27530.1,1507.65,12451,28531.5,15386.5
23_07_2026_14_05,23852.7,27530.8,1505.7,12436.7,28532.7,15381.2
23_07_2026_14_10,23850.6,27512.2,1507.9,12434.8,28512.1,15379.5
23_07_2026_14_15,23852.2,27504.8,1512.55,12427.2,28540.1,15374
23_07_2026_14_20,23864.2,27507.6,1513.1,12438.5,28538.9,15376.8
23_07_2026_14_25,23859.7,27523.4,1511.35,12441.1,28566,15374
23_07_2026_14_30,23888.8,27552.6,1515.4,12462.2,28677.7,15389.3
23_07_2026_14_35,23851.5,27494.3,1511.8,12446.9,28558.7,15361.2
23_07_2026_14_40,23835.8,27469.9,1512.1,12432.3,28512.8,15353.8
23_07_2026_14_45,23817.9,27462.4,1510.9,12430.2,28481.2,15347.5
23_07_2026_14_50,23823.8,27471.2,1510.4,12443.5,28516.8,15354.4
23_07_2026_14_55,23840.3,27481.9,1504.1,12446.2,28501.3,15362.2
23_07_2026_15_00,23847.1,27501.1,1498.7,12462.3,28503.9,15367.7
23_07_2026_15_05,23868.9,27538.6,1500.15,12480.6,28540.6,15382.9
23_07_2026_15_10,23873.1,27538.6,1499.05,12477.8,28512.7,15385.8
23_07_2026_15_15,23866.7,27522.6,1498.95,12468.5,28525.1,15381.6
23_07_2026_15_20,23881.9,27515.6,1498.9,12472,28582.9,15386.7
23_07_2026_15_25,23871.7,27516.2,1500.55,12471.2,28618.2,15382.8
24_07_2026_09_15,23751.7,27301.4,1500.95,12387.7,28756.6,15258.7
24_07_2026_09_20,23731.4,27259.1,1499.5,12365.5,28663.4,15251.9
24_07_2026_09_25,23703.6,27254.8,1497.8,12361.2,28600.3,15233.2
24_07_2026_09_30,23688.6,27261.4,1501.75,12351.8,28604.1,15234.8
24_07_2026_09_35,23669.4,27202.8,1497.95,12355,28434.2,15226.8
24_07_2026_09_40,23656.7,27205.2,1498.2,12336.1,28454.1,15216.8
24_07_2026_09_45,23649,27163.4,1495.15,12320.2,28560.2,15198.4
24_07_2026_09_50,23653.7,27144.6,1494.4,12317,28568.8,15196.6
24_07_2026_09_55,23646.1,27146.7,1492.8,12319.5,28470.3,15201
24_07_2026_10_00,23624.7,27087.7,1492.15,12309.2,28483.9,15182.2
24_07_2026_10_05,23619.1,27071,1490.4,12318.5,28417.3,15174.2
24_07_2026_10_10,23608.7,27046.1,1488.85,12307.2,28390.3,15160.2
24_07_2026_10_15,23611.9,27064.8,1488.9,12302.7,28429.1,15166.2
24_07_2026_10_20,23620,27052.8,1488.6,12297.2,28291.2,15177.3
24_07_2026_10_25,23622.2,27078.9,1487.1,12309.2,28260.2,15179.3
24_07_2026_10_30,23614.9,27087.8,1485.75,12306.2,28239,15172.8
24_07_2026_10_35,23637.2,27131.6,1491.15,12328.7,28301.6,15192.5
24_07_2026_10_40,23640.9,27121.1,1489.65,12322,28323.8,15192.7
24_07_2026_10_45,23649.1,27131.2,1492.85,12329.5,28334.8,15196.2
